session_id,user_id,session_date,session_start,session_end,session_duration_minutes,pages_visited,source_channel,day_type,day_of_week,is_weekend,hour
S0018100,U01208,2023-07-09,2023-07-09 15:46:00,2023-07-09 16:23:00,37,11,Organic,Weekend,Sunday,1,15
S0018101,U01208,2023-04-15,2023-04-15 16:36:00,2023-04-15 17:02:00,26,1,Paid,Weekend,Saturday,1,16
S0018102,U01208,2023-04-26,2023-04-26 17:15:00,2023-04-26 18:20:00,65,15,Paid,Weekday,Wednesday,0,17
S0018103,U01209,2023-03-20,2023-03-20 08:37:00,2023-03-20 08:42:00,5,8,Organic,Weekday,Monday,0,8
S0018104,U01209,2023-02-05,2023-02-05 18:28:00,2023-02-05 19:10:00,42,6,Referral,Weekend,Sunday,1,18
S0018105,U01209,2023-05-09,2023-05-09 14:16:00,2023-05-09 14:35:00,19,2,Referral,Weekday,Tuesday,0,14
S0018106,U01209,2023-03-25,2023-03-25 10:49:00,2023-03-25 10:57:00,8,7,Paid,Weekend,Saturday,1,10
S0018107,U01209,2023-05-03,2023-05-03 19:10:00,2023-05-03 19:11:00,1,6,Organic,Weekday,Wednesday,0,19
S0018108,U01209,2023-05-06,2023-05-06 14:30:00,2023-05-06 14:59:00,29,3,Referral,Weekend,Saturday,1,14
S0018109,U01209,2023-03-05,2023-03-05 12:50:00,2023-03-05 12:51:00,1,9,Organic,Weekend,Sunday,1,12
S0018110,U01209,2023-03-04,2023-03-04 15:59:00,2023-03-04 16:02:00,3,3,Organic,Weekend,Saturday,1,15
S0018111,U01209,2023-03-09,2023-03-09 15:30:00,2023-03-09 15:54:00,24,9,Paid,Weekday,Thursday,0,15
S0018112,U01209,2023-04-27,2023-04-27 05:10:00,2023-04-27 05:49:00,39,4,Paid,Weekday,Thursday,0,5
S0018113,U01209,2023-02-07,2023-02-07 23:52:00,2023-02-08 00:04:00,12,10,Paid,Weekday,Tuesday,0,23
S0018114,U01209,2023-03-29,2023-03-29 17:09:00,2023-03-29 17:25:00,16,5,Organic,Weekday,Wednesday,0,17
S0018115,U01209,2023-02-21,2023-02-21 23:00:00,2023-02-21 23:11:00,11,3,Paid,Weekday,Tuesday,0,23
S0018116,U01209,2023-04-23,2023-04-23 06:07:00,2023-04-23 06:20:00,13,3,Referral,Weekend,Sunday,1,6
S0018117,U01209,2023-02-09,2023-02-09 19:00:00,2023-02-09 19:08:00,8,26,Referral,Weekday,Thursday,0,19
S0018118,U01209,2023-04-05,2023-04-05 22:30:00,2023-04-05 22:38:00,8,2,Paid,Weekday,Wednesday,0,22
S0018119,U01209,2023-04-03,2023-04-03 19:09:00,2023-04-03 19:17:00,8,5,Organic,Weekday,Monday,0,19
S0018120,U01209,2023-04-09,2023-04-09 19:41:00,2023-04-09 20:29:00,48,8,Referral,Weekend,Sunday,1,19
S0018121,U01210,2023-04-22,2023-04-22 16:52:00,2023-04-22 17:04:00,12,3,Referral,Weekend,Saturday,1,16
S0018122,U01210,2023-06-02,2023-06-02 08:21:00,2023-06-02 08:30:00,9,6,Referral,Weekday,Friday,0,8
S0018123,U01210,2023-05-21,2023-05-21 01:29:00,2023-05-21 01:39:00,10,5,Referral,Weekend,Sunday,1,1
S0018124,U01210,2023-04-18,2023-04-18 23:00:00,2023-04-18 23:09:00,9,2,Organic,Weekday,Tuesday,0,23
S0018125,U01210,2023-05-12,2023-05-12 15:29:00,2023-05-12 15:37:00,8,9,Paid,Weekday,Friday,0,15
S0018126,U01210,2023-03-26,2023-03-26 11:50:00,2023-03-26 12:08:00,18,19,Referral,Weekend,Sunday,1,11
S0018127,U01210,2023-04-19,2023-04-19 19:19:00,2023-04-19 19:54:00,35,4,Paid,Weekday,Wednesday,0,19
S0018128,U01210,2023-04-17,2023-04-17 23:20:00,2023-04-17 23:25:00,5,6,Organic,Weekday,Monday,0,23
S0018129,U01210,2023-05-11,2023-05-11 22:53:00,2023-05-11 23:18:00,25,4,Referral,Weekday,Thursday,0,22
S0018130,U01210,2023-04-06,2023-04-06 14:46:00,2023-04-06 14:51:00,5,5,Referral,Weekday,Thursday,0,14
S0018131,U01210,2023-03-19,2023-03-19 13:01:00,2023-03-19 13:06:00,5,15,Paid,Weekend,Sunday,1,13
S0018132,U01210,2023-05-28,2023-05-28 14:54:00,2023-05-28 15:13:00,19,2,Organic,Weekend,Sunday,1,14
S0018133,U01210,2023-06-28,2023-06-28 02:17:00,2023-06-28 02:21:00,4,7,Organic,Weekday,Wednesday,0,2
S0018134,U01210,2023-04-22,2023-04-22 18:21:00,2023-04-22 18:45:00,24,5,Paid,Weekend,Saturday,1,18
S0018135,U01210,2023-04-27,2023-04-27 09:35:00,2023-04-27 09:54:00,19,5,Referral,Weekday,Thursday,0,9
S0018136,U01210,2023-07-11,2023-07-11 19:16:00,2023-07-11 19:24:00,8,14,Organic,Weekday,Tuesday,0,19
S0018137,U01210,2023-03-17,2023-03-17 15:03:00,2023-03-17 15:16:00,13,1,Paid,Weekday,Friday,0,15
S0018138,U01210,2023-05-06,2023-05-06 13:58:00,2023-05-06 14:06:00,8,1,Referral,Weekend,Saturday,1,13
S0018139,U01210,2023-05-02,2023-05-02 23:15:00,2023-05-02 23:24:00,9,5,Paid,Weekday,Tuesday,0,23
S0018140,U01210,2023-06-19,2023-06-19 03:28:00,2023-06-19 03:29:00,1,11,Paid,Weekday,Monday,0,3
S0018141,U01210,2023-05-18,2023-05-18 03:48:00,2023-05-18 04:06:00,18,2,Paid,Weekday,Thursday,0,3
S0018142,U01210,2023-04-06,2023-04-06 00:07:00,2023-04-06 00:14:00,7,4,Referral,Weekday,Thursday,0,0
S0018143,U01211,2023-07-19,2023-07-19 02:10:00,2023-07-19 02:11:00,1,3,Paid,Weekday,Wednesday,0,2
S0018144,U01211,2023-08-10,2023-08-10 00:28:00,2023-08-10 00:30:00,2,1,Paid,Weekday,Thursday,0,0
S0018145,U01211,2023-06-14,2023-06-14 17:24:00,2023-06-14 18:03:00,39,2,Organic,Weekday,Wednesday,0,17
S0018146,U01211,2023-08-26,2023-08-26 05:30:00,2023-08-26 05:43:00,13,1,Organic,Weekend,Saturday,1,5
S0018147,U01211,2023-06-10,2023-06-10 00:58:00,2023-06-10 00:59:00,1,7,Paid,Weekend,Saturday,1,0
S0018148,U01211,2023-08-17,2023-08-17 18:13:00,2023-08-17 18:15:00,2,1,Organic,Weekday,Thursday,0,18
S0018149,U01211,2023-07-13,2023-07-13 07:22:00,2023-07-13 07:39:00,17,1,Paid,Weekday,Thursday,0,7
S0018150,U01211,2023-05-08,2023-05-08 09:58:00,2023-05-08 10:09:00,11,2,Paid,Weekday,Monday,0,9
S0018151,U01211,2023-06-29,2023-06-29 08:05:00,2023-06-29 08:12:00,7,1,Organic,Weekday,Thursday,0,8
S0018152,U01211,2023-06-28,2023-06-28 02:22:00,2023-06-28 03:28:00,66,4,Organic,Weekday,Wednesday,0,2
S0018153,U01211,2023-07-11,2023-07-11 17:15:00,2023-07-11 17:31:00,16,6,Paid,Weekday,Tuesday,0,17
S0018154,U01211,2023-06-20,2023-06-20 04:40:00,2023-06-20 05:11:00,31,5,Referral,Weekday,Tuesday,0,4
S0018155,U01212,2024-01-02,2024-01-02 16:05:00,2024-01-02 16:14:00,9,9,Paid,Weekday,Tuesday,0,16
S0018156,U01212,2023-10-24,2023-10-24 08:31:00,2023-10-24 09:11:00,40,1,Paid,Weekday,Tuesday,0,8
S0018157,U01212,2024-01-15,2024-01-15 20:12:00,2024-01-15 20:27:00,15,6,Paid,Weekday,Monday,0,20
S0018158,U01212,2023-10-28,2023-10-28 04:27:00,2023-10-28 04:28:00,1,14,Referral,Weekend,Saturday,1,4
S0018159,U01212,2024-01-04,2024-01-04 04:03:00,2024-01-04 04:17:00,14,6,Referral,Weekday,Thursday,0,4
S0018160,U01212,2024-01-08,2024-01-08 23:49:00,2024-01-08 23:52:00,3,2,Organic,Weekday,Monday,0,23
S0018161,U01212,2024-01-07,2024-01-07 12:54:00,2024-01-07 12:56:00,2,2,Paid,Weekend,Sunday,1,12
S0018162,U01212,2023-12-17,2023-12-17 19:57:00,2023-12-17 20:10:00,13,9,Referral,Weekend,Sunday,1,19
S0018163,U01212,2024-01-16,2024-01-16 01:26:00,2024-01-16 01:41:00,15,2,Paid,Weekday,Tuesday,0,1
S0018164,U01212,2023-11-05,2023-11-05 21:56:00,2023-11-05 21:57:00,1,5,Paid,Weekend,Sunday,1,21
S0018165,U01212,2023-12-01,2023-12-01 20:45:00,2023-12-01 20:55:00,10,21,Paid,Weekday,Friday,0,20
S0018166,U01212,2023-12-19,2023-12-19 04:04:00,2023-12-19 04:34:00,30,9,Organic,Weekday,Tuesday,0,4
S0018167,U01212,2024-01-12,2024-01-12 00:21:00,2024-01-12 00:22:00,1,8,Referral,Weekday,Friday,0,0
S0018168,U01212,2023-11-27,2023-11-27 15:50:00,2023-11-27 15:54:00,4,5,Referral,Weekday,Monday,0,15
S0018169,U01212,2023-12-16,2023-12-16 00:35:00,2023-12-16 00:46:00,11,5,Paid,Weekend,Saturday,1,0
S0018170,U01212,2023-11-16,2023-11-16 03:18:00,2023-11-16 03:20:00,2,4,Organic,Weekday,Thursday,0,3
S0018171,U01212,2024-01-09,2024-01-09 12:50:00,2024-01-09 12:51:00,1,1,Referral,Weekday,Tuesday,0,12
S0018172,U01212,2023-11-06,2023-11-06 23:24:00,2023-11-06 23:45:00,21,16,Organic,Weekday,Monday,0,23
S0018173,U01213,2023-08-25,2023-08-25 18:05:00,2023-08-25 18:06:00,1,1,Organic,Weekday,Friday,0,18
S0018174,U01213,2023-06-27,2023-06-27 19:46:00,2023-06-27 19:49:00,3,19,Referral,Weekday,Tuesday,0,19
S0018175,U01213,2023-06-16,2023-06-16 06:19:00,2023-06-16 06:29:00,10,10,Paid,Weekday,Friday,0,6
S0018176,U01213,2023-08-21,2023-08-21 16:54:00,2023-08-21 17:18:00,24,5,Paid,Weekday,Monday,0,16
S0018177,U01213,2023-08-14,2023-08-14 21:25:00,2023-08-14 22:24:00,59,2,Paid,Weekday,Monday,0,21
S0018178,U01213,2023-06-10,2023-06-10 01:57:00,2023-06-10 02:09:00,12,11,Paid,Weekend,Saturday,1,1
S0018179,U01213,2023-07-05,2023-07-05 03:15:00,2023-07-05 03:31:00,16,2,Paid,Weekday,Wednesday,0,3
S0018180,U01213,2023-07-03,2023-07-03 03:04:00,2023-07-03 03:08:00,4,7,Paid,Weekday,Monday,0,3
S0018181,U01213,2023-06-08,2023-06-08 09:12:00,2023-06-08 09:13:00,1,13,Referral,Weekday,Thursday,0,9
S0018182,U01213,2023-06-20,2023-06-20 11:33:00,2023-06-20 11:34:00,1,5,Organic,Weekday,Tuesday,0,11
S0018183,U01213,2023-06-26,2023-06-26 18:27:00,2023-06-26 18:45:00,18,5,Paid,Weekday,Monday,0,18
S0018184,U01213,2023-06-09,2023-06-09 17:45:00,2023-06-09 17:57:00,12,10,Paid,Weekday,Friday,0,17
S0018185,U01213,2023-09-04,2023-09-04 04:31:00,2023-09-04 04:52:00,21,8,Organic,Weekday,Monday,0,4
S0018186,U01213,2023-07-21,2023-07-21 10:36:00,2023-07-21 10:38:00,2,1,Referral,Weekday,Friday,0,10
S0018187,U01213,2023-08-09,2023-08-09 15:12:00,2023-08-09 15:13:00,1,1,Referral,Weekday,Wednesday,0,15
S0018188,U01213,2023-06-13,2023-06-13 22:01:00,2023-06-13 22:22:00,21,4,Referral,Weekday,Tuesday,0,22
S0018189,U01213,2023-06-27,2023-06-27 00:35:00,2023-06-27 01:02:00,27,2,Paid,Weekday,Tuesday,0,0
S0018190,U01213,2023-08-24,2023-08-24 18:11:00,2023-08-24 18:20:00,9,11,Organic,Weekday,Thursday,0,18
S0018191,U01214,2023-05-08,2023-05-08 04:52:00,2023-05-08 05:26:00,34,6,Organic,Weekday,Monday,0,4
S0018192,U01214,2023-01-20,2023-01-20 20:16:00,2023-01-20 21:04:00,48,7,Organic,Weekday,Friday,0,20
S0018193,U01214,2023-03-06,2023-03-06 11:28:00,2023-03-06 12:29:00,61,1,Paid,Weekday,Monday,0,11
S0018194,U01214,2023-02-28,2023-02-28 09:31:00,2023-02-28 10:21:00,50,5,Paid,Weekday,Tuesday,0,9
S0018195,U01214,2023-04-17,2023-04-17 23:18:00,2023-04-17 23:20:00,2,2,Paid,Weekday,Monday,0,23
S0018196,U01214,2023-01-17,2023-01-17 14:13:00,2023-01-17 14:51:00,38,4,Paid,Weekday,Tuesday,0,14
S0018197,U01214,2023-02-09,2023-02-09 10:09:00,2023-02-09 11:30:00,81,1,Paid,Weekday,Thursday,0,10
S0018198,U01214,2023-03-31,2023-03-31 23:28:00,2023-03-31 23:38:00,10,3,Organic,Weekday,Friday,0,23
S0018199,U01214,2023-05-06,2023-05-06 11:15:00,2023-05-06 11:29:00,14,6,Paid,Weekend,Saturday,1,11
S0018200,U01214,2023-03-30,2023-03-30 13:31:00,2023-03-30 13:52:00,21,1,Referral,Weekday,Thursday,0,13
S0018201,U01214,2023-01-20,2023-01-20 17:21:00,2023-01-20 17:22:00,1,1,Referral,Weekday,Friday,0,17
S0018202,U01214,2023-04-20,2023-04-20 03:50:00,2023-04-20 04:29:00,39,2,Paid,Weekday,Thursday,0,3
S0018203,U01214,2023-04-03,2023-04-03 22:33:00,2023-04-03 22:42:00,9,3,Referral,Weekday,Monday,0,22
S0018204,U01214,2023-04-01,2023-04-01 08:33:00,2023-04-01 09:10:00,37,1,Paid,Weekend,Saturday,1,8
S0018205,U01214,2023-03-18,2023-03-18 04:44:00,2023-03-18 04:46:00,2,6,Organic,Weekend,Saturday,1,4
S0018206,U01214,2023-04-23,2023-04-23 06:43:00,2023-04-23 07:49:00,66,6,Referral,Weekend,Sunday,1,6
S0018207,U01214,2023-02-21,2023-02-21 00:08:00,2023-02-21 00:14:00,6,4,Paid,Weekday,Tuesday,0,0
S0018208,U01214,2023-02-09,2023-02-09 01:25:00,2023-02-09 02:38:00,73,4,Organic,Weekday,Thursday,0,1
S0018209,U01214,2023-04-07,2023-04-07 14:52:00,2023-04-07 15:01:00,9,3,Paid,Weekday,Friday,0,14
S0018210,U01214,2023-03-20,2023-03-20 22:57:00,2023-03-21 00:05:00,68,7,Paid,Weekday,Monday,0,22
S0018211,U01214,2023-01-28,2023-01-28 19:47:00,2023-01-28 20:10:00,23,2,Referral,Weekend,Saturday,1,19
S0018212,U01214,2023-05-07,2023-05-07 23:13:00,2023-05-07 23:29:00,16,3,Paid,Weekend,Sunday,1,23
S0018213,U01215,2023-12-27,2023-12-27 12:18:00,2023-12-27 12:27:00,9,2,Organic,Weekday,Wednesday,0,12
S0018214,U01215,2023-11-09,2023-11-09 00:38:00,2023-11-09 01:31:00,53,2,Organic,Weekday,Thursday,0,0
S0018215,U01215,2024-01-04,2024-01-04 22:19:00,2024-01-04 22:46:00,27,6,Organic,Weekday,Thursday,0,22
S0018216,U01215,2023-12-14,2023-12-14 23:41:00,2023-12-15 00:31:00,50,9,Organic,Weekday,Thursday,0,23
S0018217,U01215,2024-01-27,2024-01-27 14:12:00,2024-01-27 14:36:00,24,2,Paid,Weekend,Saturday,1,14
S0018218,U01215,2024-02-04,2024-02-04 02:30:00,2024-02-04 02:43:00,13,15,Organic,Weekend,Sunday,1,2
S0018219,U01215,2023-12-21,2023-12-21 17:23:00,2023-12-21 17:24:00,1,8,Organic,Weekday,Thursday,0,17
S0018220,U01215,2023-10-27,2023-10-27 15:08:00,2023-10-27 15:13:00,5,2,Organic,Weekday,Friday,0,15
S0018221,U01215,2023-11-07,2023-11-07 04:17:00,2023-11-07 04:22:00,5,1,Referral,Weekday,Tuesday,0,4
S0018222,U01215,2024-01-26,2024-01-26 01:17:00,2024-01-26 02:53:00,96,11,Referral,Weekday,Friday,0,1
S0018223,U01215,2023-11-23,2023-11-23 20:45:00,2023-11-23 20:59:00,14,7,Organic,Weekday,Thursday,0,20
S0018224,U01215,2023-12-17,2023-12-17 21:47:00,2023-12-17 22:03:00,16,9,Referral,Weekend,Sunday,1,21
S0018225,U01216,2023-04-04,2023-04-04 01:02:00,2023-04-04 01:14:00,12,6,Paid,Weekday,Tuesday,0,1
S0018226,U01216,2023-02-21,2023-02-21 12:33:00,2023-02-21 13:49:00,76,6,Paid,Weekday,Tuesday,0,12
S0018227,U01216,2023-05-14,2023-05-14 09:06:00,2023-05-14 09:51:00,45,10,Organic,Weekend,Sunday,1,9
S0018228,U01216,2023-03-13,2023-03-13 13:14:00,2023-03-13 13:31:00,17,12,Organic,Weekday,Monday,0,13
S0018229,U01216,2023-05-24,2023-05-24 00:09:00,2023-05-24 00:18:00,9,3,Paid,Weekday,Wednesday,0,0
S0018230,U01216,2023-05-19,2023-05-19 21:52:00,2023-05-19 22:22:00,30,1,Referral,Weekday,Friday,0,21
S0018231,U01216,2023-02-25,2023-02-25 05:04:00,2023-02-25 05:11:00,7,5,Organic,Weekend,Saturday,1,5
S0018232,U01216,2023-05-01,2023-05-01 17:07:00,2023-05-01 17:17:00,10,15,Paid,Weekday,Monday,0,17
S0018233,U01216,2023-04-19,2023-04-19 04:16:00,2023-04-19 05:19:00,63,4,Organic,Weekday,Wednesday,0,4
S0018234,U01216,2023-05-09,2023-05-09 22:02:00,2023-05-09 22:17:00,15,7,Paid,Weekday,Tuesday,0,22
S0018235,U01216,2023-06-11,2023-06-11 02:54:00,2023-06-11 03:06:00,12,2,Organic,Weekend,Sunday,1,2
S0018236,U01216,2023-02-22,2023-02-22 21:12:00,2023-02-22 21:39:00,27,7,Referral,Weekday,Wednesday,0,21
S0018237,U01216,2023-02-20,2023-02-20 08:49:00,2023-02-20 08:54:00,5,9,Referral,Weekday,Monday,0,8
S0018238,U01216,2023-03-02,2023-03-02 18:42:00,2023-03-02 19:01:00,19,2,Organic,Weekday,Thursday,0,18
S0018239,U01216,2023-03-06,2023-03-06 20:20:00,2023-03-06 20:41:00,21,2,Organic,Weekday,Monday,0,20
S0018240,U01216,2023-04-12,2023-04-12 20:01:00,2023-04-12 20:07:00,6,10,Organic,Weekday,Wednesday,0,20
S0018241,U01216,2023-02-26,2023-02-26 08:43:00,2023-02-26 09:36:00,53,2,Paid,Weekend,Sunday,1,8
S0018242,U01216,2023-05-13,2023-05-13 21:27:00,2023-05-13 22:19:00,52,2,Referral,Weekend,Saturday,1,21
S0018243,U01216,2023-04-30,2023-04-30 21:52:00,2023-04-30 21:54:00,2,1,Organic,Weekend,Sunday,1,21
S0018244,U01216,2023-03-29,2023-03-29 13:58:00,2023-03-29 14:03:00,5,3,Organic,Weekday,Wednesday,0,13
S0018245,U01217,2023-04-17,2023-04-17 02:40:00,2023-04-17 02:49:00,9,7,Paid,Weekday,Monday,0,2
S0018246,U01217,2023-06-11,2023-06-11 14:17:00,2023-06-11 14:24:00,7,6,Referral,Weekend,Sunday,1,14
S0018247,U01217,2023-03-30,2023-03-30 02:55:00,2023-03-30 03:06:00,11,2,Organic,Weekday,Thursday,0,2
S0018248,U01217,2023-06-07,2023-06-07 04:36:00,2023-06-07 05:02:00,26,1,Paid,Weekday,Wednesday,0,4
S0018249,U01217,2023-06-05,2023-06-05 17:50:00,2023-06-05 17:56:00,6,3,Paid,Weekday,Monday,0,17
S0018250,U01217,2023-05-20,2023-05-20 18:20:00,2023-05-20 18:32:00,12,6,Organic,Weekend,Saturday,1,18
S0018251,U01217,2023-06-22,2023-06-22 15:51:00,2023-06-22 16:03:00,12,5,Referral,Weekday,Thursday,0,15
S0018252,U01217,2023-07-10,2023-07-10 08:06:00,2023-07-10 08:24:00,18,3,Organic,Weekday,Monday,0,8
S0018253,U01217,2023-04-05,2023-04-05 17:58:00,2023-04-05 18:52:00,54,16,Organic,Weekday,Wednesday,0,17
S0018254,U01217,2023-03-30,2023-03-30 04:00:00,2023-03-30 04:17:00,17,1,Organic,Weekday,Thursday,0,4
S0018255,U01217,2023-04-07,2023-04-07 09:11:00,2023-04-07 09:24:00,13,2,Organic,Weekday,Friday,0,9
S0018256,U01217,2023-05-11,2023-05-11 00:00:00,2023-05-11 00:13:00,13,2,Organic,Weekday,Thursday,0,0
S0018257,U01217,2023-07-03,2023-07-03 05:33:00,2023-07-03 05:57:00,24,1,Paid,Weekday,Monday,0,5
S0018258,U01217,2023-05-09,2023-05-09 20:28:00,2023-05-09 21:29:00,61,2,Paid,Weekday,Tuesday,0,20
S0018259,U01217,2023-04-21,2023-04-21 03:43:00,2023-04-21 04:04:00,21,13,Paid,Weekday,Friday,0,3
S0018260,U01217,2023-04-10,2023-04-10 04:27:00,2023-04-10 04:32:00,5,14,Paid,Weekday,Monday,0,4
S0018261,U01217,2023-07-06,2023-07-06 03:59:00,2023-07-06 04:08:00,9,17,Referral,Weekday,Thursday,0,3
S0018262,U01217,2023-05-10,2023-05-10 01:17:00,2023-05-10 02:28:00,71,2,Referral,Weekday,Wednesday,0,1
S0018263,U01217,2023-06-12,2023-06-12 09:01:00,2023-06-12 09:36:00,35,2,Referral,Weekday,Monday,0,9
S0018264,U01217,2023-06-13,2023-06-13 13:52:00,2023-06-13 13:57:00,5,1,Paid,Weekday,Tuesday,0,13
S0018265,U01217,2023-06-07,2023-06-07 07:19:00,2023-06-07 07:22:00,3,6,Referral,Weekday,Wednesday,0,7
S0018266,U01217,2023-04-08,2023-04-08 23:01:00,2023-04-08 23:12:00,11,8,Organic,Weekend,Saturday,1,23
S0018267,U01218,2023-04-21,2023-04-21 20:38:00,2023-04-21 21:02:00,24,11,Referral,Weekday,Friday,0,20
S0018268,U01218,2023-03-02,2023-03-02 19:58:00,2023-03-02 20:29:00,31,4,Referral,Weekday,Thursday,0,19
S0018269,U01218,2023-04-10,2023-04-10 01:13:00,2023-04-10 01:19:00,6,1,Paid,Weekday,Monday,0,1
S0018270,U01218,2023-02-04,2023-02-04 14:36:00,2023-02-04 14:50:00,14,4,Paid,Weekend,Saturday,1,14
S0018271,U01218,2023-04-26,2023-04-26 13:48:00,2023-04-26 13:56:00,8,5,Paid,Weekday,Wednesday,0,13
S0018272,U01218,2023-03-28,2023-03-28 17:39:00,2023-03-28 18:05:00,26,7,Organic,Weekday,Tuesday,0,17
S0018273,U01219,2023-04-16,2023-04-16 19:45:00,2023-04-16 19:48:00,3,1,Referral,Weekend,Sunday,1,19
S0018274,U01219,2023-06-13,2023-06-13 07:00:00,2023-06-13 07:30:00,30,6,Referral,Weekday,Tuesday,0,7
S0018275,U01219,2023-04-18,2023-04-18 09:27:00,2023-04-18 09:56:00,29,1,Paid,Weekday,Tuesday,0,9
S0018276,U01219,2023-05-09,2023-05-09 04:21:00,2023-05-09 05:10:00,49,1,Organic,Weekday,Tuesday,0,4
S0018277,U01219,2023-04-19,2023-04-19 12:14:00,2023-04-19 12:54:00,40,3,Referral,Weekday,Wednesday,0,12
S0018278,U01219,2023-06-26,2023-06-26 15:06:00,2023-06-26 15:08:00,2,2,Organic,Weekday,Monday,0,15
S0018279,U01219,2023-06-12,2023-06-12 00:49:00,2023-06-12 00:53:00,4,4,Paid,Weekday,Monday,0,0
S0018280,U01219,2023-05-21,2023-05-21 05:27:00,2023-05-21 06:26:00,59,2,Paid,Weekend,Sunday,1,5
S0018281,U01219,2023-05-25,2023-05-25 18:28:00,2023-05-25 18:46:00,18,12,Referral,Weekday,Thursday,0,18
S0018282,U01219,2023-07-18,2023-07-18 14:37:00,2023-07-18 20:57:00,380,3,Referral,Weekday,Tuesday,0,14
S0018283,U01219,2023-07-17,2023-07-17 01:21:00,2023-07-17 02:54:00,93,2,Organic,Weekday,Monday,0,1
S0018284,U01219,2023-08-03,2023-08-03 16:53:00,2023-08-03 17:07:00,14,8,Referral,Weekday,Thursday,0,16
S0018285,U01220,2023-03-02,2023-03-02 20:19:00,2023-03-02 20:25:00,6,18,Organic,Weekday,Thursday,0,20
S0018286,U01220,2023-06-11,2023-06-11 10:05:00,2023-06-11 10:49:00,44,2,Referral,Weekend,Sunday,1,10
S0018287,U01220,2023-05-27,2023-05-27 23:24:00,2023-05-27 23:26:00,2,3,Referral,Weekend,Saturday,1,23
S0018288,U01220,2023-03-02,2023-03-02 10:19:00,2023-03-02 10:36:00,17,11,Referral,Weekday,Thursday,0,10
S0018289,U01220,2023-05-15,2023-05-15 17:28:00,2023-05-15 18:35:00,67,7,Paid,Weekday,Monday,0,17
S0018290,U01220,2023-04-12,2023-04-12 13:48:00,2023-04-12 14:06:00,18,1,Paid,Weekday,Wednesday,0,13
S0018291,U01220,2023-04-19,2023-04-19 19:58:00,2023-04-19 19:59:00,1,5,Organic,Weekday,Wednesday,0,19
S0018292,U01220,2023-03-29,2023-03-29 03:29:00,2023-03-29 03:44:00,15,10,Paid,Weekday,Wednesday,0,3
S0018293,U01220,2023-04-09,2023-04-09 10:08:00,2023-04-09 10:15:00,7,1,Referral,Weekend,Sunday,1,10
S0018294,U01220,2023-04-24,2023-04-24 11:00:00,2023-04-24 11:11:00,11,18,Referral,Weekday,Monday,0,11
S0018295,U01220,2023-04-26,2023-04-26 12:32:00,2023-04-26 13:03:00,31,1,Paid,Weekday,Wednesday,0,12
S0018296,U01220,2023-03-29,2023-03-29 06:55:00,2023-03-29 07:36:00,41,4,Referral,Weekday,Wednesday,0,6
S0018297,U01221,2023-08-15,2023-08-15 12:28:00,2023-08-15 12:46:00,18,4,Organic,Weekday,Tuesday,0,12
S0018298,U01221,2023-05-22,2023-05-22 02:43:00,2023-05-22 03:04:00,21,5,Paid,Weekday,Monday,0,2
S0018299,U01221,2023-07-28,2023-07-28 15:46:00,2023-07-28 15:49:00,3,2,Paid,Weekday,Friday,0,15
S0018300,U01221,2023-06-05,2023-06-05 05:50:00,2023-06-05 06:26:00,36,6,Paid,Weekday,Monday,0,5
S0018301,U01221,2023-05-26,2023-05-26 08:23:00,2023-05-26 08:34:00,11,2,Referral,Weekday,Friday,0,8
S0018302,U01221,2023-09-06,2023-09-06 05:36:00,2023-09-06 05:37:00,1,2,Referral,Weekday,Wednesday,0,5
S0018303,U01221,2023-08-16,2023-08-16 07:14:00,2023-08-16 07:15:00,1,4,Paid,Weekday,Wednesday,0,7
S0018304,U01221,2023-07-04,2023-07-04 11:01:00,2023-07-04 11:35:00,34,2,Paid,Weekday,Tuesday,0,11
S0018305,U01221,2023-05-13,2023-05-13 07:42:00,2023-05-13 08:19:00,37,7,Referral,Weekend,Saturday,1,7
S0018306,U01221,2023-07-15,2023-07-15 06:35:00,2023-07-15 06:37:00,2,6,Paid,Weekend,Saturday,1,6
S0018307,U01221,2023-05-21,2023-05-21 16:20:00,2023-05-21 16:23:00,3,6,Referral,Weekend,Sunday,1,16
S0018308,U01221,2023-08-01,2023-08-01 22:41:00,2023-08-01 22:44:00,3,3,Paid,Weekday,Tuesday,0,22
S0018309,U01221,2023-07-09,2023-07-09 20:17:00,2023-07-09 20:33:00,16,1,Organic,Weekend,Sunday,1,20
S0018310,U01222,2023-02-09,2023-02-09 06:29:00,2023-02-09 06:41:00,12,10,Referral,Weekday,Thursday,0,6
S0018311,U01222,2023-03-23,2023-03-23 12:50:00,2023-03-23 12:54:00,4,3,Organic,Weekday,Thursday,0,12
S0018312,U01222,2023-03-27,2023-03-27 19:17:00,2023-03-27 19:29:00,12,2,Referral,Weekday,Monday,0,19
S0018313,U01222,2023-02-11,2023-02-11 05:08:00,2023-02-11 05:27:00,19,2,Paid,Weekend,Saturday,1,5
S0018314,U01222,2023-05-03,2023-05-03 15:47:00,2023-05-03 16:16:00,29,4,Organic,Weekday,Wednesday,0,15
S0018315,U01222,2023-04-14,2023-04-14 04:38:00,2023-04-14 04:39:00,1,5,Paid,Weekday,Friday,0,4
S0018316,U01222,2023-02-15,2023-02-15 07:17:00,2023-02-15 07:33:00,16,3,Organic,Weekday,Wednesday,0,7
